NN	늉	306	5.57851e-05
NN	앗	306	5.57851e-05
NN	쑤	303	5.52382e-05
NN	첨	302	5.50559e-05
NN	즌	300	5.46913e-05
NN	클	297	5.41444e-05
NN	댐	296	5.39621e-05
NN	뚝	291	5.30506e-05
NN	빙	289	5.26859e-05
NN	옹	289	5.26859e-05
NN	벼	284	5.17744e-05
NN	틱	282	5.14098e-05
NN	탱	282	5.14098e-05
NN	닐	280	5.10452e-05
NN	ᄃ	278	5.06806e-05
NN	롤	276	5.0316e-05
NN	껑	273	4.97691e-05
NN	닉	272	4.95868e-05
NN	툼	272	4.95868e-05
NN	먼	271	4.94045e-05
NN	빨	270	4.92222e-05
NN	케	269	4.90399e-05
NN	썹	268	4.88576e-05
NN	녘	266	4.84929e-05
NN	샘	265	4.83106e-05
NN	잉	261	4.75814e-05
NN	올	260	4.73991e-05
NN	홈	259	4.72168e-05
NN	롬	256	4.66699e-05
NN	깃	256	4.66699e-05
NN	솥	255	4.64876e-05
NN	찌	255	4.64876e-05
NN	폼	253	4.6123e-05
NN	께	246	4.48469e-05
NN	깐	246	4.48469e-05
NN	컬	245	4.46646e-05
NN	둔	242	4.41176e-05
NN	땜	241	4.39353e-05
NN	곱	241	4.39353e-05
NN	덴	240	4.3753e-05
NN	틴	239	4.35707e-05
NN	쟝	239	4.35707e-05
NN	붓	232	4.22946e-05
NN	핍	227	4.13831e-05
NN	십	225	4.10185e-05
NN	벤	223	4.06539e-05
NN	쓰	222	4.04716e-05
NN	콤	222	4.04716e-05
NN	슛	222	4.04716e-05
NN	걀	220	4.01069e-05
NN	큐	220	4.01069e-05
NN	긍	220	4.01069e-05
NN	뿔	219	3.99246e-05
NN	뜸	216	3.93777e-05
NN	늠	215	3.91954e-05
NN	낭	215	3.91954e-05
NN	콜	214	3.90131e-05
NN	또	213	3.88308e-05
NN	겔	213	3.88308e-05
NN	붐	208	3.79193e-05
NN	즙	207	3.7737e-05
NN	갓	205	3.73724e-05
NN	흑	204	3.71901e-05
NN	슭	202	3.68255e-05
NN	럿	199	3.62786e-05
NN	밍	198	3.60963e-05
NN	캔	197	3.59139e-05
NN	샤	196	3.57316e-05
NN	삭	195	3.55493e-05
NN	를	191	3.48201e-05
NN	랩	189	3.44555e-05
NN	삐	187	3.40909e-05
NN	벗	187	3.40909e-05
NN	칩	186	3.39086e-05
NN	메	184	3.3544e-05
NN	킨	183	3.33617e-05
NN	쿄	183	3.33617e-05
NN	싱	183	3.33617e-05
NN	꼬	182	3.31794e-05
NN	삽	180	3.28148e-05
NN	뷔	179	3.26325e-05
NN	탐	179	3.26325e-05
NN	흉	178	3.24502e-05
NN	닌	178	3.24502e-05
NN	팩	177	3.22679e-05
NN	렌	177	3.22679e-05
NN	빌	168	3.06271e-05
NN	멈	165	3.00802e-05
NN	졸	165	3.00802e-05
NN	겹	164	2.98979e-05
NN	랄	163	2.97156e-05
NN	슘	163	2.97156e-05
NN	룸	161	2.9351e-05
NN	잡	157	2.86218e-05
NN	섯	157	2.86218e-05
NN	썽	153	2.78926e-05
NN	낯	152	2.77103e-05
NN	뇨	149	2.71633e-05
NN	늄	149	2.71633e-05
NN	냐	148	2.6981e-05
NN	팥	148	2.6981e-05
NN	픈	147	2.67987e-05
NN	렁	146	2.66164e-05
NN	꼽	145	2.64341e-05
NN	끄	143	2.60695e-05
NN	듭	143	2.60695e-05
NN	ㅅ	142	2.58872e-05
NN	콘	141	2.57049e-05
NN	깡	141	2.57049e-05
NN	히	140	2.55226e-05
NN	벅	139	2.53403e-05
NN	럴	139	2.53403e-05
NN	헨	139	2.53403e-05
NN	젤	138	2.5158e-05
NN	륨	137	2.49757e-05
NN	흠	135	2.46111e-05
NN	솜	133	2.42465e-05
NN	셀	128	2.3335e-05
NN	센	126	2.29703e-05
NN	짚	125	2.2788e-05
NN	겐	125	2.2788e-05
NN	되	125	2.2788e-05
NN	숍	124	2.26057e-05
NN	쿨	122	2.22411e-05
NN	젓	121	2.20588e-05
NN	ᆯ	120	2.18765e-05
NN	띔	119	2.16942e-05
NN	놀	117	2.13296e-05
NN	찍	115	2.0965e-05
NN	륵	115	2.0965e-05
NN	꾀	114	2.07827e-05
NN	롯	113	2.06004e-05
NN	쌈	113	2.06004e-05
NN	렛	112	2.04181e-05
NN	뭄	110	2.00535e-05
NN	켠	110	2.00535e-05
NN	좆	109	1.98712e-05
NN	맡	109	1.98712e-05
NN	엿	109	1.98712e-05
NN	쑥	108	1.96889e-05
NN	힐	106	1.93243e-05
NN	엠	106	1.93243e-05
NN	끽	106	1.93243e-05
NN	5	106	1.93243e-05
NN	ᆼ	105	1.9142e-05
NN	쉬	104	1.89596e-05
NN	탉	102	1.8595e-05
NN	껌	101	1.84127e-05
NN	늪	101	1.84127e-05
NN	꾹	101	1.84127e-05
NN	봇	100	1.82304e-05
NN	눅	100	1.82304e-05
NN	갗	100	1.82304e-05
NN	킥	99	1.80481e-05
NN	섶	99	1.80481e-05
NN	돔	99	1.80481e-05
NN	낫	98	1.78658e-05
NN	ᄆ	98	1.78658e-05
NN	샷	96	1.75012e-05
NN	쾌	96	1.75012e-05
NN	느	96	1.75012e-05
NN	킷	96	1.75012e-05
NN	덫	96	1.75012e-05
NN	굽	95	1.73189e-05
NN	딘	95	1.73189e-05
NN	갱	95	1.73189e-05
NN	엣	94	1.71366e-05
NN	든	92	1.6772e-05
NN	푸	90	1.64074e-05
NN	믹	90	1.64074e-05
NN	븐	88	1.60428e-05
NN	숯	88	1.60428e-05
NN	괘	88	1.60428e-05
NN	랙	87	1.58605e-05
NN	폴	87	1.58605e-05
NN	펄	87	1.58605e-05
NN	윈	87	1.58605e-05
NN	궤	85	1.54959e-05
NN	콕	84	1.53136e-05
NN	녹	84	1.53136e-05
NN	ᄇ	84	1.53136e-05
NN	빅	83	1.51313e-05
NN	뜨	83	1.51313e-05
NN	홉	83	1.51313e-05
NN	헤	83	1.51313e-05
NN	ᄒ	82	1.4949e-05
NN	쯔	80	1.45843e-05
NN	뼉	79	1.4402e-05
NN	앎	79	1.4402e-05
NN	꿩	78	1.42197e-05
NN	뽀	77	1.40374e-05
NN	릴	76	1.38551e-05
NN	웹	74	1.34905e-05
NN	뽕	74	1.34905e-05
NN	빗	74	1.34905e-05
NN	캐	74	1.34905e-05
NN	숭	74	1.34905e-05
NN	횡	74	1.34905e-05
NN	찜	73	1.33082e-05
NN	셋	72	1.31259e-05
NN	뱅	72	1.31259e-05
NN	렘	71	1.29436e-05
NN	텍	71	1.29436e-05
NN	ᆽ	71	1.29436e-05
NN	딴	70	1.27613e-05
NN	셜	68	1.23967e-05
NN	쉘	68	1.23967e-05
NN	팽	68	1.23967e-05
NN	펠	66	1.20321e-05
NN	멱	65	1.18498e-05
NN	펫	64	1.16675e-05
NN	귤	63	1.14852e-05
NN	팍	63	1.14852e-05
NN	랭	62	1.13029e-05
NN	벳	62	1.13029e-05
NN	겸	62	1.13029e-05
NN	빽	61	1.11206e-05
NN	깅	61	1.11206e-05
NN	톰	60	1.09383e-05
NN	셉	60	1.09383e-05
NN	웰	59	1.0756e-05
NN	멜	58	1.05736e-05
NN	꺼	58	1.05736e-05
NN	겊	58	1.05736e-05
NN	윙	58	1.05736e-05
NN	좀	57	1.03913e-05
NN	잭	57	1.03913e-05
NN	눌	57	1.03913e-05
NN	뎀	55	1.00267e-05
NN	ᄎ	55	1.00267e-05
NN	텐	54	9.84443e-06
NN	꾼	54	9.84443e-06
NN	톨	54	9.84443e-06
NN	멘	54	9.84443e-06
NN	끌	53	9.66213e-06
NN	뼘	52	9.47982e-06
NN	햄	51	9.29752e-06
NN	잣	51	9.29752e-06
NN	젠	51	9.29752e-06
NN	따	50	9.11522e-06
NN	덧	50	9.11522e-06
NN	삯	49	8.93291e-06
NN	귄	48	8.75061e-06
NN	랏	48	8.75061e-06
NN	웬	48	8.75061e-06
NN	뭍	47	8.5683e-06
NN	텝	47	8.5683e-06
NN	랜	47	8.5683e-06
NN	쿠	46	8.386e-06
NN	젼	45	8.20369e-06
NN	짬	44	8.02139e-06
NN	췌	44	8.02139e-06
NN	훼	44	8.02139e-06
NN	톡	44	8.02139e-06
NN	탬	44	8.02139e-06
NN	밈	44	8.02139e-06
NN	엉	44	8.02139e-06
NN	맷	43	7.83909e-06
NN	빔	43	7.83909e-06
NN	틸	43	7.83909e-06
NN	딕	42	7.65678e-06
NN	왜	42	7.65678e-06
NN	룰	41	7.47448e-06
NN	팝	41	7.47448e-06
NN	팡	41	7.47448e-06
NN	흔	41	7.47448e-06
NN	룬	40	7.29217e-06
NN	멧	40	7.29217e-06
NN	댕	40	7.29217e-06
NN	헐	40	7.29217e-06
NN	딜	40	7.29217e-06
NN	캡	39	7.10987e-06
NN	됨	39	7.10987e-06
NN	넬	38	6.92756e-06
NN	눔	38	6.92756e-06
NN	겨	38	6.92756e-06
NN	퀸	38	6.92756e-06
NN	덜	37	6.74526e-06
NN	셔	37	6.74526e-06
NN	즐	37	6.74526e-06
NN	덩	37	6.74526e-06
NN	렉	36	6.56295e-06
NN	킬	36	6.56295e-06
NN	뺌	36	6.56295e-06
NN	쳐	35	6.38065e-06
NN	켄	35	6.38065e-06
NN	C	35	6.38065e-06
NN	옛	34	6.19835e-06
NN	냑	34	6.19835e-06
NN	걱	34	6.19835e-06
NN	켜	34	6.19835e-06
NN	닢	34	6.19835e-06
NN	냉	33	6.01604e-06
NN	땡	33	6.01604e-06
NN	뮈	33	6.01604e-06
NN	샅	33	6.01604e-06
NN	빼	32	5.83374e-06
NN	돛	32	5.83374e-06
NN	윗	32	5.83374e-06
NN	/	31	5.65143e-06
NN	숱	31	5.65143e-06
NN	꼍	31	5.65143e-06
NN	넌	30	5.46913e-06
NN	팁	30	5.46913e-06
NN	뽁	30	5.46913e-06
NN	넛	29	5.28682e-06
NN	켈	29	5.28682e-06
NN	닻	29	5.28682e-06
NN	칡	29	5.28682e-06
NN	옴	29	5.28682e-06
NN	갭	28	5.10452e-06
NN	잇	28	5.10452e-06
NN	낱	28	5.10452e-06
NN	뽓	28	5.10452e-06
NN	씬	27	4.92222e-06
NN	밋	27	4.92222e-06
NN	밴	27	4.92222e-06
NN	곶	27	4.92222e-06
NN	탭	26	4.73991e-06
NN	퉁	26	4.73991e-06
