NNP	0	杜	-1.20397
NNP	0	과	-1.20455
NNP	0	창	-1.20715
NNP	0	쌓	-1.21444
NNP	0	네	-1.21956
NNP	0	압	-1.22167
NNP	0	▴	-1.22378
NNP	0	맨	-1.23676
NNP	0	난	-1.23745
NNP	0	꾸	-1.23969
NNP	0	편	-1.24909
NNP	0	쌀	-1.25276
NNP	0	井	-1.25276
NNP	0	언	-1.25343
NNP	0	커	-1.26113
NNP	0	카	-1.26719
NNP	0	메	-1.26943
NNP	0	밥	-1.27297
NNP	0	▶	-1.27629
NNP	0	X	-1.28402
NNP	0	렌	-1.29928
NNP	0	짱	-1.29928
NNP	0	셈	-1.29928
NNP	0	학	-1.30402
NNP	0	깨	-1.30625
NNP	0	영	-1.30727
NNP	0	곱	-1.31219
NNP	0	촌	-1.32176
NNP	0	허	-1.32613
NNP	0	홀	-1.3367
NNP	0	웅	-1.34993
NNP	0	윤	-1.36065
NNP	0	배	-1.37064
NNP	0	인	-1.37654
NNP	0	송	-1.38182
NNP	0	포	-1.38502
NNP	0	_	-1.38629
NNP	0	콤	-1.38629
NNP	0	꺼	-1.38629
NNP	0	Ⅲ	-1.38629
NNP	0	풋	-1.38629
NNP	0	族	-1.38629
NNP	0	庶	-1.38629
NNP	0	패	-1.39183
NNP	0	초	-1.396
NNP	0	약	-1.40255
NNP	0	숙	-1.4061
NNP	0	레	-1.41458
NNP	0	임	-1.41831
NNP	0	애	-1.41854
NNP	0	런	-1.42139
NNP	0	란	-1.42909
NNP	0	;	-1.4318
NNP	0	졸	-1.43848
NNP	0	특	-1.44156
NNP	0	뻐	-1.46634
NNP	0	록	-1.46634
NNP	0	-	-1.47353
NNP	0	후	-1.47419
NNP	0	빠	-1.47668
NNP	0	디	-1.48684
NNP	0	손	-1.4929
NNP	0	분	-1.49669
NNP	0	섬	-1.50408
NNP	0	궐	-1.50408
NNP	0	겉	-1.50408
NNP	0	캔	-1.50408
NNP	0	찻	-1.50408
NNP	0	堯	-1.50408
NNP	0	엘	-1.50408
NNP	0	雄	-1.50408
NNP	0	―	-1.51217
NNP	0	득	-1.52606
NNP	0	맹	-1.52606
NNP	0	닭	-1.53148
NNP	0	열	-1.53177
NNP	0	꼭	-1.53471
NNP	0	충	-1.53917
NNP	0	,	-1.55213
NNP	0	使	-1.55814
NNP	0	귀	-1.56181
NNP	0	강	-1.56905
NNP	0	틈	-1.57554
NNP	0	엑	-1.58045
NNP	0	트	-1.58515
NNP	0	평	-1.59677
NNP	0	두	-1.60066
NNP	0	혈	-1.6061
NNP	0	當	-1.60944
NNP	0	텍	-1.60944
NNP	0	훔	-1.60944
NNP	0	웰	-1.60944
NNP	0	녹	-1.60944
NNP	0	멘	-1.60944
NNP	0	씻	-1.60944
NNP	0	돼	-1.60944
NNP	0	母	-1.60944
NNP	0	널	-1.60944
NNP	0	­	-1.61343
NNP	0	/	-1.61909
NNP	0	케	-1.62113
NNP	0	피	-1.64003
NNP	0	벼	-1.64223
NNP	0	톤	-1.64223
NNP	0	맥	-1.65542
NNP	0	읽	-1.65823
NNP	0	紙	-1.65823
NNP	0	점	-1.65924
NNP	0	족	-1.66255
NNP	0	승	-1.66708
NNP	0	居	-1.67398
NNP	0	豫	-1.67398
NNP	0	따	-1.68756
NNP	0	컴	-1.68808
NNP	0	키	-1.69029
NNP	0	엽	-1.70475
NNP	0	嚴	-1.70475
NNP	0	녀	-1.70475
NNP	0	活	-1.70475
NNP	0	得	-1.70475
NNP	0	쓰	-1.70988
NNP	0	떨	-1.71079
NNP	0	워	-1.71172
NNP	0	품	-1.719
NNP	0	테	-1.7218
NNP	0	할	-1.72475
NNP	0	외	-1.72737
NNP	0	페	-1.73039
NNP	0	젖	-1.7346
NNP	0	齋	-1.7346
NNP	0	콜	-1.7346
NNP	0	앙	-1.7492
NNP	0	무	-1.74956
NNP	0	요	-1.75658
NNP	0	차	-1.76101
NNP	0	혼	-1.76436
NNP	0	폐	-1.79176
NNP	0	消	-1.79176
NNP	0	因	-1.79176
NNP	0	墨	-1.79176
NNP	0	領	-1.79176
NNP	0	벗	-1.79176
NNP	0	석	-1.79563
NNP	0	빌	-1.80281
NNP	0	응	-1.81238
NNP	0	+	-1.82365
NNP	0	찰	-1.83258
NNP	0	흡	-1.83828
NNP	0	내	-1.84129
NNP	0	－	-1.84583
NNP	0	쇄	-1.84583
NNP	0	如	-1.84583
NNP	0	)	-1.87019
NNP	0	諸	-1.8718
NNP	0	租	-1.8718
NNP	0	구	-1.87836
NNP	0	새	-1.87932
NNP	0	넓	-1.89712
NNP	0	칼	-1.89712
NNP	0	박	-1.8981
NNP	0	갑	-1.90707
NNP	0	육	-1.90736
NNP	0	눈	-1.90868
NNP	0	앞	-1.90954
NNP	0	드	-1.92468
NNP	0	태	-1.92593
NNP	0	虛	-1.94591
NNP	0	頭	-1.94591
NNP	0	셰	-1.94591
NNP	0	桃	-1.94591
NNP	0	닷	-1.94591
NNP	0	갓	-1.94591
NNP	0	세	-1.94927
NNP	0	美	-1.95774
NNP	0	개	-1.96038
NNP	0	탁	-1.96944
NNP	0	雨	-1.981
NNP	0	건	-1.98623
NNP	0	칠	-1.98787
NNP	0	옆	-2.00148
NNP	0	잉	-2.00148
NNP	0	땀	-2.0149
NNP	0	洋	-2.0149
NNP	0	奉	-2.0149
NNP	0	女	-2.0149
NNP	0	넥	-2.0149
NNP	0	핸	-2.0149
NNP	0	쇠	-2.02438
NNP	0	★	-2.02815
NNP	0	섭	-2.03688
NNP	0	엔	-2.03886
NNP	0	벤	-2.04769
NNP	0	利	-2.04769
NNP	0	때	-2.07247
NNP	0	孤	-2.07944
NNP	0	톱	-2.07944
