아시아인프라투자은행	0.319052	44	-0.260987
저출산·고령화	0.319029	29	-2.9936
안전행정위원회	0.318638	77	-2.03193
비상대책위원장(가운데)	0.318569	5	-0.690132
10킬로톤	0.318121	61	-1.25725
했습니다.강	0.318029	42	-1.37514
국정조사특별위원회	0.317978	19	-1.0642
세계식량계획(WFP)	0.317814	6	-0.983797
세계식량계획	0.317814	6	-0.983797
(비례대표)	0.317417	27	-2.53346
히로시마(廣島)	0.316734	22	-0.480306
미국·중국·일본·러시아	0.31659	4	-1.73612
습니다.미국	0.316303	172	-2.51601
벙커버스터	0.31551	15	-0.383016
정치·경제·사회·문화	0.315457	4	-0.902754
넥슨재팬	0.315028	15	-2.46229
000억원	0.314747	289	-2.11746
했습니다.지	0.314678	234	-0.871811
습니다.청와대	0.314164	65	-1.72242
습니다.중국	0.313916	138	-2.51983
아메리카니즘	0.313814	30	-0.115479
리얼클리어폴리틱스	0.313766	16	0.375482
덧붙였습니다.이번	0.313527	4	-1.43459
육·해·공군	0.313437	61	-2.8768
서울중앙지방검찰청	0.313358	38	-1.38146
들었습니다.[앵커]	0.31303	4	-1.76121
전국원외위원장협의회	0.312623	11	-0.994568
아시아방송(RFA)	0.312549	48	-1.3305
아시아방송	0.312549	48	-1.3305
밝혔습니다.북한	0.311716	46	-2.04354
지방교육재정교부금법	0.311676	4	-2.06841
습니다.대통령	0.311522	27	-2.01535
비비케이(BBK)	0.311184	7	-2.90386
비비케이	0.311184	7	-2.90386
인가요?[기자]	0.31101	10	-2.87431
입니다.북한	0.310594	80	-2.38238
윤리심사자문위원회	0.310389	7	-2.60469
중국국제문제연구원	0.310125	10	-1.13669
특정범죄가중처벌법	0.309833	12	0.166043
신스케	0.309627	7	-1.98297
지방자치단체	0.309371	182	-0.555826
샅바싸움	0.308486	17	-1.8308
필리버스터	0.308327	100	-0.300866
비주류	0.308245	1470	-1.85791
히로시마평화기념공원	0.30795	5	-2.25695
코퍼레이션	0.307735	70	-1.97869
상임공동대표	0.307733	234	-0.715366
‘고위공직자비리수사처	0.307676	10	-0.0684861
[경향포토]새누리	0.307429	60	-1.69637
친노(친노무현)계	0.307139	7	0.339624
혁신위원장	0.306825	203	-1.84242
인권최고대표사무소	0.30682	19	-0.854224
설명했습니다.북한	0.306628	11	-2.05757
있습니다.김	0.306444	112	-1.24985
사우스차이나모닝포스트	0.30606	16	0.559444
쥐덫	0.3055	82	-2.13171
페이퍼컴퍼니	0.305434	38	-0.543478
중장거리전략탄도로케트	0.304642	4	-1.73612
2270호	0.304485	265	-1.00272
교육문화수석비서관	0.304141	6	-1.47676
습니다.친박계	0.303615	45	-2.01371
밝혔습니다.정	0.303569	54	-1.87679
규제개혁특별법	0.302926	16	-1.5605
패트리엇(PAC)	0.302896	15	-2.21623
알려졌습니다.정부	0.301935	11	-2.7436
있습니다.새누리당	0.301676	47	-2.94243
습니다.더민주	0.301597	103	-2.90765
레이그라운드커뮤니케이션	0.301337	5	-0.437221
윤리위원회	0.300934	166	-0.431576
민주헌법쟁취국민운동본부	0.3007	4	-0.948145
카카오톡	0.300281	32	-2.89683
저우언라이(周恩來)	0.300258	4	-2.94598
저우언라이	0.300258	4	-2.94598
상임위원장	0.299692	557	-2.78271
500km	0.299679	45	-1.2858
지방자치단체장	0.299527	80	-1.76989
홍보기획본부장	0.29935	20	-2.15338
백두산영웅청년발전소	0.2988	4	-0.783667
방어시스템	0.298778	34	-1.04473
부산·경남·울산	0.297805	13	-2.00738
밝혔습니다.윤	0.297726	20	-2.9762
(60·사진)	0.29733	13	-1.73051
휴대전화	0.297259	208	-1.36091
했습니다.전	0.297083	35	-0.426655
미주둔군지위협정(SOFA)	0.296862	7	-2.79949
미주둔군지위협정	0.296862	7	-2.79949
노동미사일	0.296517	295	-2.16583
국제형사재판소(ICC)	0.295975	12	0.315348
로스앤젤레스타임스	0.295749	7	-0.916194
전국대학생대표자협의회	0.295351	5	-0.683267
아니에요.[인터뷰]	0.295074	5	-2.76245
했습니다.대통령	0.295071	8	-1.69467
캘리포니아대	0.294868	19	-2.34731
‘친박(친박근혜)	0.294703	8	-2.27487
‘친박	0.294703	8	-2.27487
헤노코	0.294211	4	-2.59951
2005년	0.294023	260	-2.89258
창조경제	0.293868	354	-0.824097
있습니다.[앵커]오늘	0.293692	4	-1.86338
경합주(스윙스테이트)	0.293214	4	0.818832
경합주	0.293214	4	0.818832
정책위의장(오른쪽)	0.293015	6	-1.7017
정책위의장	0.293015	6	-1.7017
철도안전혁신위원회	0.292314	4	-0.545559
아사히(朝日)신문	0.292009	12	-1.44547
알려졌습니다.북한	0.291877	17	-2.36826
동방경제포럼(EEF)	0.291786	9	0.0897089
동방경제포럼	0.291786	9	0.0897089
안보협의회(SCM)	0.291665	11	0.336341
안보협의회	0.291665	11	0.336341
해외자산통제국(OFAC)	0.291639	5	-1.12364
해외자산통제국	0.291639	5	-1.12364
아시아안보회의	0.291572	86	-1.74907
퓰리즘	0.291289	153	-0.893383
미사일방어체제(MD)	0.290803	4	-1.43459
미사일방어체제	0.290803	4	-1.43459
미사일방어국(MDA)	0.290803	4	-0.998295
미사일방어국	0.290803	4	-0.998295
전해주시죠.[기자]정	0.29072	4	-2.44536
스마트폰앱(SPA)	0.290621	4	-1.75061
스마트폰앱	0.290621	4	-1.75061
했습니다.추미애	0.290589	5	-2.73668
것입니다.][앵커]	0.290584	5	-2.85047
옥시레킷벤키져	0.290317	9	0.302794
공직자윤리위원회	0.290055	17	-0.892133
국가테러대책위원회	0.289995	18	-0.564104
평창올림픽	0.289986	15	-2.2527
보도입니다.[기자]국	0.289898	15	-0.718562
레이션	0.289739	240	-2.85961
북한인권결의안	0.28967	57	-2.186
뇌물수수	0.289645	229	-2.11187
(2013년)	0.28937	21	-1.42935
구했습니다.[앵커]	0.288841	6	-2.08281
밝혔습니다.워싱턴	0.288808	6	-1.43459
종합편성채널	0.28859	22	-2.28213
농·축·수산물	0.288532	18	-2.87604
NBC방송	0.288077	35	-1.98983
밝혔습니다.조	0.287807	31	-1.97398
보도합니다.[기자]민주당	0.286917	6	-0.833565
있습니다.황강댐	0.286326	5	-2.25695
예정입니다.이	0.286008	53	-2.33729
한·미상호방위조약	0.285493	6	-0.698642
4조2000억원	0.28541	26	-2.50904
기자회견	0.284891	1811	-2.98366
있나요?[기자]	0.284296	11	-2.15177
습니다.주한미군	0.284224	12	-0.825733
혁신비상대책위원장(오른쪽)	0.2839	7	-0.504425
원입니다.[기자]공화당	0.283793	4	-1.73612
러닝메이트	0.283779	237	-0.208279
원외위원장협의회	0.28367	23	-1.46056
진상규명위원회	0.282654	18	-0.112733
됐습니다.트럼프	0.282381	7	-1.64814
군지위협정(SOFA)	0.281849	29	-1.60353
군지위협정	0.281849	29	-1.60353
레임덕(권력누수)	0.281839	4	-1.01257
졌습니다.이	0.281596	107	-2.06815
습니다.우리나라	0.281012	14	-0.424782
여론조사	0.280757	1738	-0.986545
미사일방어체계)배치	0.28061	4	-1.34491
교섭단체	0.280587	548	-2.77668
했습니다.남	0.28053	31	-1.69586
보도합니다.[기자]중	0.280355	9	-1.37342
알려졌습니다.새누리당	0.280329	5	-0.775172
세월호특별법	0.28002	64	-2.9909
권한쟁의심판	0.279746	42	-2.95624
방공식별구역	0.279592	65	-2.77921
직권남용	0.279569	472	-1.99466
학교전담경찰관	0.279466	26	-1.13997
기자입니다.[기자]한	0.27939	13	-1.77424
1,000km	0.279079	22	-0.679131
문화체육관광	0.279067	438	0.0839051
정상회담	0.278535	1240	-2.80324
2014~2015년	0.278183	5	-1.97884
비박계	0.27805	3661	-1.84372
냈습니다.김승환	0.277924	4	-2.08667
보도합니다.[기자]대	0.277913	4	-2.78314
기획재정위원회	0.277618	77	-1.77898
CNN·ORC	0.277372	6	-2.90405
보도입니다.[기자]국민	0.277143	5	-1.25217
기자입니다.[기자]당	0.276998	5	-2.99881
쳤습니다.이	0.276955	20	-2.44039
전초제근	0.276939	5	-0.593476
습니다.사드	0.276885	95	-2.96364
규제개혁위원회	0.276676	17	-0.434153
됐죠?[기자]	0.276603	14	-2.97582
[기타뉴스][오래전	0.276592	8	-2.5974
강력팀장[앵커]	0.276564	8	-2.16622
강력팀장	0.276564	8	-2.16622
한반도사무특별대표	0.276217	25	0.60726
(2012년)	0.276131	8	-1.86502
습니다.워싱턴포스트	0.2761	5	-0.655124
농림축산식품해양수산위원	0.275981	57	-0.254964
000km	0.275959	133	-1.87268
미래일자리특위	0.275801	22	-1.08837
원자력안전위원회	0.275503	20	-1.03808
태스크포스(TF)팀	0.275135	5	-0.130859
국가안전보위부	0.274975	60	-1.35927
습니다.최	0.274931	162	-2.0855
맴맴맴	0.274545	4	-2.07792
취재했습니다.[기자]	0.274385	5	-2.72068
기자입니다.[기자]올해	0.274091	4	-1.3267
예정입니다.김	0.273421	17	-1.92708
비판했습니다.김	0.273302	12	-1.73788
동북아시아협력대화	0.273177	24	0.0620778
세움아트스페이스	0.272982	13	-2.5996
강조했습니다.북한	0.27282	14	-1.90383
덧붙였습니다.정	0.272817	8	-2.37815
전국민족민주운동연합	0.272136	5	-0.683267
미사일(IRBM)	0.271923	61	-2.92097
변호사모임’(민변)	0.271727	4	-0.635998
오키나와·북방영토	0.271514	6	-2.77982
전당대회(전대)	0.270856	19	-1.00413
불체포특권	0.270811	196	-2.79976
4,000km	0.270693	11	-1.92898
국제수학올림피아드	0.270639	38	-1.29137
슈퍼대의원	0.269838	70	-2.20477
경제민주화실천모임	0.269803	4	-0.769124
최저임금위원회	0.269774	35	-1.81
조직강화특별위원회	0.269655	16	-0.873806
전해드립니다.[기자]	0.269633	5	-0.799861
인총연합회(조총련)	0.269431	4	-0.0715475
인총연합회	0.269431	4	-0.0715475
400km	0.269061	88	-1.10178
요.[기자]	0.268845	46	-2.73237
났습니다.서울	0.268748	5	-2.2228
습니다.정	0.268633	422	-1.22247
있습니다.이	0.268377	288	-2.59577
였습니다.김	0.268272	22	-2.68474
아시아대양주국장	0.267994	28	-1.75343
중앙TV	0.267496	277	-2.68405
있습니다.[앵커]어	0.266878	6	-1.33429
한국항공우주산업(KAI)	0.266864	4	0.235062
한국항공우주산업	0.266864	4	0.235062
나왔습니까?[기자]	0.266575	5	-1.50748
설명했습니다.박	0.266397	13	-2.96958
전해졌습니다.이	0.266394	37	-2.36748
보십니까?[인터뷰]정	0.266342	4	-0.761944
석탄화력발전소	0.26626	20	-2.6077
한다고요?[기자]	0.266235	9	-1.54853
됩니다.김	0.265597	40	-1.70457
[경향포토]김	0.265139	30	-0.863832
친박·비박	0.264782	101	-2.37511
했다고요?[기자]	0.264684	7	-1.50054
500만원	0.26426	100	-2.62948
MSNBC방송	0.264185	7	-2.09696
규제개혁	0.264089	129	-1.8832
▶[경향신문][속보]	0.26377	4	-0.952726
토론(필리버스터)	0.263418	4	-2.96844
니까?[인터뷰]지금	0.263401	13	-2.79205
박원순·안희정·김부겸	0.263212	4	-1.94909
범군민비상대책위원회	0.263165	4	-1.41718
구조조정	0.263091	1390	-2.70211
전망입니다.[앵커]	0.263048	5	-1.36798
형사합의30부	0.262968	7	-2.03255
보도입니다.[기자]공	0.262598	5	0.24707
정부공직자윤리위원장	0.262407	9	-2.7229
국민주권주의(제1조)	0.261943	4	-2.85398
국민주권주의	0.261943	4	-2.85398
요미우리(讀賣)신문	0.261716	7	-1.22126
국정홍보비서관	0.261655	39	-2.33258
북핵외교기획단장	0.261571	25	-2.18384
습니다.공화당	0.261478	37	-2.83462
1000km	0.261092	43	-2.28795
000여명	0.260945	185	-0.970155
L-SAM	0.260622	23	-1.43066
혼란스러워	0.26034	33	-2.0992
팩트체킹	0.259965	17	-2.09114
말했습니다.김웅래	0.259851	6	-2.77639
삼권분립	0.259691	70	-2.13629
폴리티코	0.259613	62	-0.310507
(2014년)	0.259566	9	-2.89769
밝혔습니다.사드	0.259261	10	-2.6439
서북도서방위사령부	0.259215	13	-1.48977
었습니다.이번	0.2586	10	-2.85564
했습니다.여	0.258565	62	-1.81733
나타났습니다.폴란드	0.25841	4	-2.94598
상호방위조약	0.258009	66	-0.730553
한국일보-한국리서치	0.257887	4	-2.84957
했습니다.베이징	0.257773	7	-1.82334
(7월18~21일)	0.257482	6	-1.29813
갑을오토텍	0.256157	8	-2.61307
[앵커]고고도미사일방어체계	0.255132	11	-1.29786
?[인터뷰]그	0.255022	86	-2.28642
미사일방어시스템	0.254408	5	0.381515
을지프리덤가디언	0.253925	35	-1.32399
강조했습니다.한	0.253905	20	-1.4253
중앙재난안전대책본부	0.253698	5	0.316344
전해졌습니다.김	0.25353	13	-2.56945
된다고요?[기자]	0.253384	6	-2.46587
모임’(박사모)	0.253321	6	-2.15116
구했습니다.북한	0.253294	14	-2.26197
광주시민운동본부	0.25312	11	-1.80103
새마을운동	0.252911	151	-2.41621
정리해주시죠.[기자]	0.252685	4	-1.54038
습니다.조	0.252568	307	-1.95891
쿠친스키	0.252111	76	-2.34652
외교·안보	0.251924	205	-2.80887
됐습니다.힐러리	0.251917	9	-2.73794
헌법재판관	0.251896	115	-1.9723
했습니다.김승환	0.251711	7	-2.38226
국가미래연구원	0.251582	24	-1.00314
서울지방경찰청	0.25135	33	-2.13239
물질안전보건자료	0.251086	4	-0.768233
비상대책위원회의	0.251024	97	-1.43509
정의개발당(AKP)	0.250741	12	-1.85066
정의개발당	0.250741	12	-1.85066
방송통신위원장	0.250231	20	-2.43589
요격미사일(L-SAM)	0.250199	5	-2.38302
요격미사일	0.250199	5	-2.38302
센카쿠	0.250172	5	-1.01905
